iteration,U_A,U_B,U_C,ranking_preserved
36,0.8302741140356362,0.5889956658077874,0.24956534782636214,True
37,0.9132520276204634,0.6319617718217636,0.23846359966833192,True
38,0.8683498539713002,0.573033609249016,0.2466219393491809,True
39,0.8660782053597434,0.5782180123045693,0.25555747855272815,True
40,0.8429752543069631,0.5697315976411743,0.238939675807801,True
41,0.8753082465224425,0.6450562078792339,0.2454007465520653,True
42,0.8807907989054276,0.5813490023744612,0.2512116616967862,True
43,0.8538210004767451,0.5766530983571441,0.24523486465408575,True
44,0.8902873505038447,0.6415569839035022,0.23188495632359163,True
45,0.824262211022798,0.6083212018522012,0.26409733140263314,True
46,0.8463951756603925,0.6474753753601488,0.24367265845652264,True
47,0.8966892110720011,0.603091633497283,0.2588211245940106,True
48,0.8267907979996095,0.5956226185311841,0.24812512420138733,True
49,0.8482475419318043,0.5408561387328985,0.2490743773951207,True
50,0.8799802898287556,0.6084593050712483,0.2488701294131201,True
51,0.855728312395946,0.6069666737588039,0.23827660877034093,True
52,0.8880671215279979,0.62542958696415,0.24484808687478282,True
53,0.8810342109897072,0.6254944442953984,0.2199346661780931,True
54,0.9408640873979648,0.5995620320352322,0.25290376557261257,True
55,0.8613414619042215,0.5672832389058935,0.2634655376533686,True
56,0.8284442270953927,0.5993634731412242,0.24476401740179793,True
57,0.8618898176312393,0.6169880315731985,0.23074591838909905,True
58,0.9238577898801175,0.5900197149964193,0.2301331723816949,True
59,0.8702995549611743,0.6095112005727574,0.23783616950098985,True
60,0.8732192339493321,0.596889634582173,0.24586422252939424,True
61,0.8516092534755584,0.5728233484070865,0.22948315986733073,True
62,0.8269310932172647,0.6221190624942984,0.2381592887459315,True
63,0.8816422794429202,0.6397074283918439,0.23594651876866077,True
64,0.8630954898446742,0.5636724001950322,0.2308457347948806,True
65,0.8191022773964765,0.544734529900987,0.2535354176833692,True
66,0.9422736180501069,0.6286377681850658,0.2192837789935491,True
67,0.8587452988391022,0.6288868693850456,0.23500030965099133,True
68,0.8739796226715678,0.5997887132449583,0.24574888409564666,True
69,0.9260238980067506,0.5980464783723219,0.24223463097525183,True
70,0.8432879473794356,0.6029782903424304,0.24593942393071172,True
71,0.8194123515183678,0.5756202289320552,0.24246832541222177,True
72,0.9119422298722186,0.5861422681441366,0.2411166883279586,True
73,0.8709479530640725,0.6116523082495078,0.23905871263995443,True
74,0.8512681751487053,0.6295479128321237,0.2530664026719995,True
75,0.8678871506287305,0.6017560464219731,0.24404906735956153,True
76,0.8692454567426883,0.5879963370009504,0.25257153642338215,True
77,0.8849347037725003,0.5690728244608598,0.25181236698803244,True
78,0.862690739356856,0.5681583076735681,0.2371655408008389,True
79,0.8171236113943068,0.5809429008748805,0.23945365467048318,True
80,0.8171011917241668,0.5681811937005807,0.2463325568552042,True
81,0.8455243607221758,0.633193861054574,0.22746934395247786,True
82,0.854474362704508,0.6174439841067813,0.22819268344378923,True
83,0.8677525389281161,0.5952267682915299,0.2321937338025682,True
84,0.8652201208135907,0.5700196110242695,0.24383863835848962,True
85,0.9124791174279793,0.5700381761280493,0.24126421123888336,True
86,0.8403968774852909,0.6006210585858534,0.22670713166473083,True
87,0.8090994896458501,0.6004565334622085,0.23845072420033592,True
88,0.8458252957152221,0.5977089608869279,0.24254698336600727,True
89,0.8798298385168332,0.5681297324567088,0.22165543276355515,True
90,0.9184798020463042,0.5891103048416249,0.235368642660432,True
91,0.8679237729821954,0.6185445518360804,0.23765684060863765,True
92,0.8667383663670563,0.6028917152853671,0.22101216235564233,True
93,0.894321970539566,0.5878592497153939,0.22275072937602247,True
94,0.8173654981482764,0.6149811825108222,0.26189932833582236,True
95,0.9075871517424439,0.5788104182480875,0.2356704547058899,True
96,0.927540463443847,0.6380517671353134,0.23987025120096994,True
97,0.9367599993200698,0.6076759017034155,0.24967140061610368,True
98,0.9235505440286803,0.613535290973235,0.22355425032935766,True
99,0.9053508997986941,0.6291644778597937,0.2625543684304318,True
100,0.8307315879151091,0.6166036884872059,0.23961566121721078,True
101,0.9109219180661421,0.5485892307348288,0.2281535669805427,True
102,0.8219612645671928,0.5796459085046757,0.23330993776485515,True
103,0.9227252778168242,0.6296688967746285,0.26412779064123315,True
104,0.8414440081749996,0.5975749177654023,0.22909880226920942,True
105,0.8377158037693206,0.5874075225015004,0.23903215234487657,True
106,0.8896771466233184,0.5846590492292355,0.24882996733179735,True
107,0.8375425654682122,0.5893955525901114,0.23588383738835791,True
108,0.9144036826753933,0.591497721224177,0.2357584169329379,True
109,0.8262421516089122,0.5993488628385015,0.232822976412957,True
110,0.8448439752681108,0.5791748458886377,0.22090273398356328,True
111,0.8267977234069904,0.6033957515291535,0.225433727999572,True
112,0.9070903496649989,0.599528580735782,0.2388965538108319,True
113,0.9042000880970702,0.5652274675112177,0.23200525558347687,True
114,0.9198424315069674,0.5924709001877108,0.2601898899578926,True
115,0.8517922998105121,0.5885156203620443,0.23206612314176445,True
116,0.8988653495778187,0.6165330034153704,0.22811968455255846,True
117,0.8501636935874924,0.5624256860174763,0.2432525170965779,True
118,0.84695170671422,0.6474141351014051,0.23807472339210864,True
119,0.9019047893729841,0.5824856009264202,0.2375733600133113,True
120,0.88565229660157,0.5917110860823338,0.24319595097767627,True
121,0.8809374155890061,0.5704589569738401,0.24716401691324957,True
122,0.8813111093817559,0.5631335864795298,0.24890791192860345,True
123,0.8244350683797562,0.5601020672533521,0.24664127097068067,True
124,0.8536021608311948,0.5721253533796367,0.2488495829266457,True
125,0.8477315387207276,0.5617406114879282,0.22978430109238873,True
126,0.9069602756268262,0.6097724960680792,0.23556140372002848,True
127,0.8517654865086284,0.6066397293504862,0.2640152364799321,True
128,0.8152046941499534,0.6136189220425611,0.23956173933010871,True
129,0.8409072510782535,0.5885559610707742,0.25451410742137615,True
130,0.9349773486548072,0.5842885015826116,0.25716576788672635,True
131,0.8399278640699815,0.6076970363052605,0.23996995447043348,True
132,0.8808838237512855,0.5901083406309494,0.24443447025623402,True
133,0.810524326317775,0.6094158924857934,0.23970216757426038,True
134,0.8591146015341611,0.5823044917268443,0.2311713772274598,True
135,0.8982022276922255,0.6091440016694158,0.2255829349276003,True
136,0.8632289808303443,0.6216463579991105,0.2521695660056579,True
137,0.8816706861845082,0.583619359332161,0.2427885671687402,True
138,0.8077768620192516,0.5795376477900783,0.2570247825184988,True
139,0.8658749012762588,0.5863333249585106,0.2518405708352824,True
140,0.8574408516949632,0.5332477290452516,0.23027369313348328,True
141,0.9013460224155524,0.5701971623000454,0.24571533004821638,True
142,0.8911145354983733,0.6127697953737039,0.22947416624721584,True
143,0.8835992046945128,0.589584124727963,0.22751235368449868,True
144,0.8177196220470694,0.6311493127458327,0.22778821444756864,True
145,0.802695729045984,0.5891518084097416,0.2261049789590302,True
146,0.873367003483145,0.5992940873675273,0.251365770649108,True
147,0.8967843419744493,0.594847783101379,0.24600439863917156,True
148,0.8899233555571635,0.6007334113762918,0.2550161972588782,True
149,0.9123666672118012,0.6320580100202182,0.2259118554820265,True
150,0.8867345009648162,0.5586151786383255,0.24138158276596444,True
151,0.909193633227515,0.5718162484829643,0.23576390004930464,True
152,0.8572455822440941,0.5859874050596869,0.2402216466116745,True
153,0.8934259438475702,0.5651160606481974,0.24937838084541789,True
154,0.8245577652511676,0.5714631829577441,0.2694586370225779,True
155,0.9124256466952373,0.5858673967913125,0.24398795348315164,True
156,0.8351603210409853,0.6218233616404869,0.23236762683126722,True
157,0.8405406177159016,0.6243080417301693,0.2302939746283974,True
158,0.9124415020190315,0.6364383125027965,0.224295665910611,True
159,0.9048201219399505,0.6462977778464971,0.25938543697255306,True
160,0.866541392007441,0.6231219142067664,0.26004265973464086,True
161,0.8757700876992046,0.6418054432516935,0.24242078839394407,True
162,0.8354263948945899,0.6232356646066282,0.23717468739459402,True
163,0.8132243651020841,0.5476367071867049,0.25629160146556657,True
164,0.8747690387796168,0.6003875477417477,0.24865496350949434,True
165,0.9006927878502833,0.570682944162552,0.2164193889994528,True
166,0.9246572172560472,0.5699584104399149,0.23747486279569768,True
167,0.8373116332490431,0.6091906292270863,0.22356583327976148,True
168,0.8490502597331698,0.5986050101240603,0.22843857955604535,True
169,0.8213012477499047,0.6426092176910945,0.23887348746996345,True
170,0.7970416866808535,0.5688036589545654,0.23441270439107603,True
171,0.8886214849962086,0.5926688441703464,0.24533774516910345,True
172,0.8157990375185137,0.6109657167259765,0.22314193626115308,True
173,0.8998839568479304,0.6123351289774553,0.2451883069460328,True
174,0.8487457453228595,0.587592179209788,0.250950149450629,True
175,0.8718099423254052,0.5979273963750565,0.2365183743759412,True
176,0.8833538201741747,0.6155612068873204,0.23350032434037937,True
177,0.8791732581391178,0.6241562531919306,0.23112503126586367,True
178,0.8675293583018651,0.5781246547319122,0.2337413650529112,True
179,0.8513512429681191,0.57071387546615,0.2534243087448243,True
180,0.9121921066282869,0.5878894218315867,0.2657636898996628,True
181,0.906594729804233,0.5813110330029363,0.21831712945031753,True
182,0.9184019861201608,0.5664109339988408,0.24616989003736778,True
183,0.8748110276227757,0.5576938862566551,0.22195773788851297,True
184,0.8316606871588039,0.6093340559590095,0.25338068910473943,True
185,0.8776705948515238,0.602706133337163,0.24282978578871864,True
186,0.8739093425327341,0.557272481588344,0.25073111118946445,True
187,0.8845160488616801,0.5686379858195063,0.238673847789519,True
188,0.916357945711081,0.5902206547267987,0.24817554021462063,True
189,0.9061530229151127,0.5745027275156163,0.24225995893623642,True
190,0.8898121814831295,0.6173082879927816,0.22881977109307128,True
191,0.813445572920515,0.5649006642138151,0.2636739477618402,True
192,0.903322393751774,0.6137743978256708,0.25139580004825246,True
193,0.9038246350516332,0.5926042709721013,0.2514743995681418,True
194,0.8576691431404713,0.6005500475199999,0.26326858190648483,True
195,0.9211847228142036,0.6003181948023719,0.23633148771874896,True
196,0.9155594481560803,0.5658343157762113,0.24121948784608443,True
197,0.8971503818830939,0.6058209672671763,0.24411874693281116,True
198,0.8918909476043339,0.6065615403857105,0.2501397774019938,True
199,0.8944487051109538,0.593424298640078,0.23348176604763107,True
200,0.8604977891363377,0.5652672377665718,0.22846949276179174,True
201,0.8912009593552668,0.6117995117053208,0.23734766924434111,True
202,0.8343168606265219,0.5660267839925636,0.25981165748772994,True
203,0.8491719688098355,0.5775291458321039,0.23296502715252698,True
204,0.8805773707156495,0.5901712600597124,0.2290569539531287,True
205,0.8479046633119812,0.5867513219423102,0.24884241477111604,True
206,0.7955178818503348,0.623848993128306,0.23124560076635667,True
207,0.8783601975296864,0.6007082820779144,0.2483050270691657,True
208,0.8622314603663364,0.5997008069270723,0.24429041212900207,True
209,0.8351069756541811,0.6010583180376983,0.24426224917129719,True
210,0.8986276763765485,0.5832357159372038,0.22955519486136833,True
211,0.877456032000953,0.6558676273899738,0.2359689411178129,True
212,0.913300511900933,0.5775822438219695,0.2319566773330491,True
213,0.9111277952260923,0.6167919139917158,0.25177033767129137,True
214,0.8429497949602096,0.5798905097003185,0.24590699995603255,True
215,0.91011993076957,0.6160640679947396,0.23684924339238403,True
216,0.8827904896028093,0.6202098297374493,0.2338547051590592,True
217,0.9054063609421661,0.587911724278937,0.2300141617964408,True
218,0.818760711367774,0.6028766786910404,0.24012857760858092,True
219,0.8081790954976633,0.5953896156019916,0.2600659234096521,True
220,0.875322037397739,0.5848762268318433,0.239639876749423,True
221,0.9029312125888902,0.5984180077209951,0.2432946938914945,True
222,0.8740777166495206,0.6177793041257795,0.23295151740933367,True
223,0.9000293664722361,0.6228413051251747,0.25133031813727946,True
224,0.8596914673982758,0.5802277277222478,0.23035027149504028,True
225,0.8888532284007522,0.5987748079099671,0.23504524551727604,True
226,0.8848700283086313,0.5706898811870534,0.25658951171339317,True
227,0.9016234354667925,0.621283337185178,0.21816448776573627,True
228,0.9002790802101499,0.6129091374753177,0.2515247265619905,True
229,0.9113159900375517,0.5973971774642759,0.23677553977041055,True
230,0.8516348215181012,0.581790046985895,0.24823864402781684,True
231,0.8719157875769612,0.6262858552457484,0.24693922496132015,True
232,0.928124848031032,0.5881478352863152,0.2231466700666136,True
233,0.881485731782707,0.623418892561506,0.26349725573385985,True
234,0.823187208382127,0.6056992406387164,0.2716907126084068,True
235,0.872234736459864,0.6263624391159714,0.23277658863435693,True
236,0.8252077483468483,0.6235032355573085,0.25465607444627975,True
237,0.8332109056484629,0.6153397522567636,0.2599418080754709,True
238,0.889493783427757,0.6212724969191636,0.23817385625149312,True
239,0.8562390913960335,0.5855844369584782,0.2290589055578108,True
240,0.8709153066693274,0.6027261759820787,0.2328649045578173,True
241,0.8756151051720668,0.6062861219550294,0.22832538916039063,True
242,0.8784263838441038,0.6093937384108304,0.2369100841134898,True
243,0.8820119253094731,0.6050884201492696,0.24525530749846186,True
244,0.9282818880446257,0.5649265759050466,0.25304030098135033,True
245,0.8629642316014221,0.5976406585919665,0.2359374081977676,True
246,0.8613608209258143,0.5979605126549108,0.24609518540718955,True
247,0.9146434216006194,0.5700385861474144,0.23828874981409104,True
248,0.8016771379944494,0.591932199349267,0.24204776099228886,True
249,0.8321052491047162,0.598143109464087,0.24950101736696495,True
250,0.8968544737080338,0.5822595408006239,0.24264387040163704,True
251,0.8993228426314689,0.5997150020739592,0.23797887300824228,True
252,0.873491850546469,0.588235102833385,0.23305641752407322,True
253,0.9044739707918944,0.6049053465274611,0.25461584491370803,True
254,0.861585427213603,0.5979683739750191,0.23305550610654102,True
255,0.8868832096842033,0.5642434649965888,0.23059499199603842,True
256,0.8964469250886891,0.6398079449316973,0.24155640954193425,True
257,0.8561625333042746,0.6423827299248298,0.2691943280638093,True
258,0.9116227630636475,0.5846211265337,0.22616637576895726,True
259,0.8779378413286412,0.5656435625352614,0.24973467309401265,True
260,0.883733682607101,0.6134988547921649,0.24111094239684333,True
261,0.8944981744865633,0.6231468302948424,0.24706093642478766,True
262,0.9208886033000537,0.5721562393787657,0.254696937763384,True
263,0.9051822652321814,0.5605183895699977,0.2632720867294911,True
264,0.8896001441078357,0.603707945472597,0.22967125238945701,True
265,0.8972709280997234,0.6283108335723677,0.23894779442222325,True
266,0.8441066868222291,0.6040637287471324,0.2332844323203122,True
267,0.9136216749696153,0.6155929665425844,0.21985728385562608,True
268,0.8378292068125885,0.6266968827511724,0.260749821759389,True
269,0.8150802629213714,0.548352317976301,0.2378745450218909,True
270,0.9386013140896003,0.6254761552745678,0.23466015077429758,True
271,0.9036361834467261,0.5695929772633395,0.22035753418092158,True
272,0.8221200386175535,0.5728324162420599,0.24107162665765755,True
273,0.8628406437216413,0.5881282635843925,0.24456624230300622,True
274,0.8426220683718233,0.5785339813709656,0.223818812950625,True
275,0.837182330869541,0.5931745527869843,0.23462644152621695,True
276,0.8652499018503117,0.596954428348329,0.2394204390601281,True
277,0.8521805244145739,0.5954472165023967,0.24631079541023335,True
278,0.8876740114751669,0.547869932815411,0.2548280207791803,True
279,0.8560225594976337,0.5879903481493308,0.2522874908553201,True
280,0.8816862859471373,0.5800268715793676,0.24984458010126973,True
281,0.8582083645231442,0.5508226019997533,0.25490738240089816,True
282,0.8257499012158609,0.5883234838914015,0.2508786001709048,True
283,0.8470260854943876,0.5791495778299283,0.24392729963575394,True
284,0.8891238611770256,0.597153588834406,0.23595804139175747,True
285,0.8709852002766294,0.6441738388418308,0.24050893521450448,True
286,0.9274195488076652,0.5915311164376119,0.2339573420963224,True
287,0.8954785363517219,0.56819863826416,0.24541032028721949,True
288,0.8693227653542626,0.6308266707794914,0.21867801263008074,True
289,0.8654403408318598,0.5472156593376286,0.24403735093842563,True
290,0.8614661174060912,0.5794356334177471,0.26065777325514194,True
291,0.9204084425138223,0.6136842277974301,0.22226742863715765,True
292,0.878186062458465,0.5552892618166422,0.2529584470381483,True
293,0.846314749862444,0.6350675105310934,0.2507605930236037,True
294,0.8631538388400005,0.6330327906613442,0.23925168931627763,True
295,0.9104383284383724,0.5727919399947794,0.26195087372143944,True
296,0.9326749847182036,0.6009578001049305,0.2337634207619751,True
297,0.8197980412205466,0.5654437339489707,0.25788927937440376,True
298,0.9060358283778854,0.6588382543503796,0.2337664688581547,True
299,0.8949556733487198,0.5675389634636521,0.253678613647621,True
300,0.8219166409187205,0.5684782754817137,0.2503246172459592,True
301,0.8802935435889263,0.6121214770386588,0.23241799656912418,True
302,0.9111392795071294,0.5667358607811975,0.2596892159861923,True
303,0.9151365653702144,0.6654829391955464,0.2563015483392934,True
304,0.9502072715812716,0.6509672905257718,0.25421071612503265,True
305,0.872426280105078,0.6101327352146769,0.251943726385608,True
306,0.9074225867168416,0.6083034885533776,0.2380786605583034,True
307,0.9212055521381524,0.560799137126723,0.24891579736327066,True
308,0.9115557152073627,0.5874392513395779,0.23802306649368882,True
309,0.9042987147803617,0.5546519272556677,0.23049893144355788,True
310,0.8676735038618778,0.6132192370713562,0.23660646874087876,True
311,0.8020127538802958,0.5436553107842508,0.24439289370847905,True
312,0.824455935544288,0.6175266231820027,0.23932672844807895,True
313,0.8076717902490426,0.6144654655821101,0.23240456385710054,True
314,0.8952171495889663,0.5814664949600638,0.22248828476369292,True
315,0.8771631153564012,0.5397832953730746,0.2457067434745419,True
316,0.8786069596829291,0.5767245254783746,0.25077437549444775,True
317,0.874081216503632,0.5858306387362218,0.25967387484962645,True
318,0.8768355120449882,0.5927500658422982,0.2549776260757024,True
319,0.8376572185021559,0.6048037640623051,0.25843313931092404,True
320,0.8264887634135276,0.5999348866746674,0.2536081224207114,True
321,0.8586765759978614,0.6103750894927614,0.24757657019917198,True
322,0.8513141663702141,0.5872820362289716,0.23858873098510686,True
323,0.8893523713594336,0.6005462852382175,0.24385725036213363,True
324,0.9276066397154054,0.6188539058435003,0.2536320196819597,True
325,0.8870372227565272,0.6231759130503971,0.22680110090580147,True
326,0.9159356600395681,0.6279522393657537,0.2495704922565465,True
327,0.8500839156443307,0.6088672143667554,0.23998241386496444,True
328,0.8601625678979001,0.5901711182666908,0.2512456526620889,True
329,0.884699812308251,0.5935473918591896,0.24423702157311278,True
330,0.8876443122671044,0.6372227635141283,0.2268557435484218,True
331,0.906279033451405,0.6147773984171847,0.26903449956707337,True
332,0.8353425291187004,0.6062469117555362,0.2556982171235207,True
333,0.8745664353016048,0.6428022722776565,0.24743695731112292,True
334,0.8800997949242689,0.5681960256127007,0.2476050209806011,True
335,0.8347767993018009,0.5938246629712939,0.2550421067203989,True
336,0.8898386415030124,0.5614122756091565,0.2393202382627077,True
337,0.8615311483208246,0.6308203479706668,0.2536425816334513,True
338,0.8456004993696333,0.5842513238983734,0.23624690593089182,True
339,0.9137272711385375,0.6021403179848271,0.23027657703398047,True
340,0.8994167712678579,0.5680957785146199,0.22644074574772718,True
341,0.9116632186353896,0.6067375056558861,0.2632546250123406,True
342,0.8218687956706383,0.5882193651426766,0.252990165047301,True
343,0.875710110833922,0.5771780643752404,0.2566195238742366,True
344,0.8777229154698393,0.5866842253828704,0.24705294144636986,True
345,0.8438279364047252,0.5840150665583113,0.25611441330929346,True
346,0.8511506478578249,0.5859145303954791,0.25220911913541766,True
347,0.8387106734750441,0.580875562872444,0.24586556875570617,True
348,0.8960453535927011,0.5679339667316589,0.2196820762049336,True
349,0.8646168411172788,0.6154709408619788,0.24076379780184887,True
350,0.8899747505024129,0.6521244663395416,0.25337108124937807,True
351,0.8403176482408506,0.5947894529708505,0.22859976106316565,True
352,0.810671862663778,0.5826803823584104,0.25484948595880874,True
353,0.8748636238130922,0.5751602468677796,0.23621949040281115,True
354,0.8704508606793468,0.5775153773920638,0.247212353558719,True
355,0.8568517439075019,0.6214487367611664,0.24439678935702722,True
356,0.903082757099173,0.5949403548110582,0.24565961271262599,True
357,0.8793096920375055,0.5473951305780103,0.2308489896969241,True
358,0.9230458399704426,0.609512119395965,0.2421747046248915,True
359,0.8970463881310295,0.5858689456396465,0.24663310058897614,True
360,0.8152096949733645,0.6130907142617107,0.23112919931906967,True
361,0.9018327491014639,0.565717169743611,0.24853504084395328,True
362,0.8381106974334054,0.6013037401485154,0.227264353124694,True
363,0.8391521470443801,0.5886025001510309,0.2552601495589288,True
364,0.8403141845085615,0.6265874241732595,0.26092253591843517,True
365,0.9028612579927625,0.5450174521213469,0.22535983947491015,True
366,0.8615348173402861,0.5730881149616752,0.2415410467710002,True
367,0.8825026416565899,0.5932219764525319,0.2514137651166428,True
368,0.9113343080518579,0.540016416463392,0.2451512674141098,True
369,0.9018034055742232,0.6004732352477611,0.25467267228362545,True
370,0.8751859335128012,0.5352223452112918,0.23675292422913707,True
371,0.8195989910223399,0.5921274529682156,0.2252277453483607,True
372,0.9140348613321191,0.5391996269379105,0.23357241984113603,True
373,0.8590872075108982,0.5852409703208274,0.25564593785034007,True
374,0.8986907260807926,0.5516102794141431,0.2295516766996913,True
375,0.9143298992654987,0.5740729250697527,0.23752822229388545,True
376,0.9227233166405783,0.598455002652204,0.23414392514313603,True
377,0.8893204329866136,0.6251268728690129,0.24710451628248342,True
378,0.9045581064422914,0.5386509946361044,0.26384502106042873,True
379,0.8786420963508976,0.598341716049758,0.2488630858835665,True
380,0.8162738405767547,0.5301676220553854,0.23720154706202612,True
381,0.9006688142283543,0.6082902704269413,0.25051468929048776,True
382,0.9239231257683562,0.5644417638084116,0.2413047816401799,True
383,0.8333749771706499,0.588373575616466,0.24028786637124916,True
384,0.8617108162204383,0.6040414148122998,0.2472344491785166,True
385,0.9146191190705661,0.6121530002768889,0.24213279980823232,True
386,0.8970836989937462,0.5871256542612138,0.2280969254361203,True
387,0.8699280243957676,0.6435558292246657,0.2619415193370407,True
388,0.8295694362051547,0.6437749417959119,0.26038965316668805,True
389,0.8748193863717144,0.6259060465096896,0.25175444184134727,True
390,0.8752346733160608,0.6169176216040486,0.237256565978238,True
391,0.8422679745132984,0.5698263867649545,0.24499085103201984,True
392,0.8823006939938672,0.6182357727797684,0.24510103799029906,True
393,0.9181702102337854,0.6414951151776419,0.24500904648276606,True
394,0.9030307883384419,0.5948854083717555,0.26218764910411113,True
395,0.8694878010249374,0.5646200207948617,0.23593419828901005,True
396,0.850376308327075,0.6105074274740055,0.25507029784843205,True
397,0.9011798100420367,0.6038703037544616,0.2443739652748832,True
398,0.9035089707053483,0.5620728715038035,0.24739323399630012,True
399,0.8476565571396901,0.5877774813383112,0.24759390462297923,True
400,0.8365602910185985,0.5804439603381811,0.258706418869364,True
401,0.839101662373839,0.5932914207825312,0.2376432458960771,True
402,0.8801474733966748,0.5837099125025451,0.24710550057959707,True
403,0.8895980266027697,0.6292960605564087,0.24550434063586207,True
404,0.817462221114381,0.6033145619003999,0.2437011869064769,True
405,0.9259595801040661,0.6205256537222804,0.24738584172803393,True
406,0.8408670688202162,0.6285613944100681,0.25152800744365267,True
407,0.8662152401776,0.6102730320754473,0.22727489025128647,True
408,0.8922544237306584,0.6131846393071197,0.2506946034098293,True
409,0.8746951698428728,0.6229450803460816,0.24905573717171975,True
410,0.8589173294380288,0.5650921507694525,0.2519936602061727,True
411,0.8931323805598961,0.5454532144533702,0.25612684407131703,True
412,0.8851732757911672,0.5660359400371868,0.24617247707151887,True
413,0.8757112054722003,0.6008758763505708,0.25276747297746827,True
414,0.8469658089377092,0.570834158933181,0.2372002069146794,True
415,0.8649173307878952,0.6191514996005478,0.2468100359106435,True
416,0.8932188197992623,0.6242775913004983,0.257426738394295,True
417,0.9336411056307192,0.6201685757626412,0.23335553739271175,True
418,0.920752204913944,0.6565481935244781,0.23931255372307142,True
419,0.8791911299288397,0.6038503060628667,0.2367279928847171,True
420,0.8848180801852246,0.5941019731910404,0.23439790121274445,True
421,0.8028446780052007,0.5979546718850942,0.23685463524671918,True
422,0.8647234856523043,0.5795508263967017,0.24951812686074115,True
423,0.8447891178400667,0.6212173967801465,0.240352707099872,True
424,0.8353379960104523,0.5875318762297472,0.23172650499506023,True
425,0.8223271153704037,0.5675715379841313,0.2504013160471563,True
426,0.9043081372715195,0.5667811426698466,0.23394239665842975,True
427,0.8700291157418323,0.5958491657280538,0.252100530750367,True
428,0.8964318537237603,0.576687948793108,0.23409360377606075,True
429,0.8896342195009526,0.5685807858663057,0.2532492270190791,True
430,0.8507152339022757,0.5570361376283187,0.24253029611519789,True
431,0.9083844714852665,0.5643986875225105,0.2491415372074824,True
432,0.9016259921620406,0.6321668807302061,0.23865489788660096,True
433,0.8086094140801044,0.6091848115080698,0.23610576761043042,True
434,0.85817457887334,0.584669325000271,0.2501411676153714,True
435,0.898037604760028,0.6137678903258623,0.2478192881133251,True
436,0.883669880665071,0.565964616023032,0.24803358702236586,True
437,0.8130494113175726,0.611756255426382,0.2531460938845445,True
438,0.8683977379668222,0.6118397895939669,0.24795222182971816,True
439,0.9022601564979899,0.6103548707570823,0.23978964177772558,True
440,0.8868478706085325,0.6276541616446296,0.24295152564113054,True
441,0.9365962182183147,0.6369554650024869,0.2310412443205139,True
442,0.8524787059124151,0.6059424072081141,0.23635860743492104,True
443,0.8685363778294085,0.603266142031587,0.23053478730681426,True
444,0.8687353536034658,0.5544970735912089,0.23370230452078272,True
445,0.8616659992238689,0.6138578801105181,0.26866376816886406,True
446,0.9204431330894992,0.5820767568092298,0.23068337145830725,True
447,0.8592867813317552,0.5566950005968416,0.2572202463925628,True
448,0.859477355082749,0.5681959182559434,0.22284925915061832,True
449,0.8267735347978582,0.5657478951627161,0.2344273931319719,True
450,0.8480874087333923,0.6020100474931173,0.23464014437362185,True
451,0.880414530433896,0.5903353448723845,0.23098499152726973,True
452,0.8458137071664552,0.5729845002581834,0.23632234312778602,True
453,0.9173995803693785,0.6280247272430695,0.235277566952126,True
